show_id,type,title,director,cast,country,rating,release_year,day_added,month_added,year_added,duration_value,duration_type,listed_in
s7917,MOVIE,SADIE'S LAST DAYS ON EARTH,MICHAEL SEATER,"MORGAN TAYLOR CAMPBELL, CLARK BACKO, RICARDO HOYOS, MUNRO CHAMBERS, PAULA BRANCATI, HELENE JOY, PETER KELEGHAN, GEORGE STROUMBOULOPOULOS, JOHN RALSTON, EMILIA MCCARTHY",CANADA,TV-14,2016,22.0,8.0,2017.0,94,MIN,"COMEDIES, SCI-FI & FANTASY"
s7918,MOVIE,SADMA,BALU MAHENDRA,"KAMAL HASSAN, SRIDEVI, SILK SMITHA, GULSHAN GROVER, PAINTAL, ARVIND DESHPANDE",INDIA,TV-14,1983,31.0,12.0,2019.0,137,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s7919,TV SHOW,SADQAY TUMHARE,EHTESHAM UDDIN,"MAHIRA KHAN, SAMIYA MUMTAZ, ADNAN MALIK, REHAN SHEIKH, SANYA SHAMSHAD, QAVI KHAN",PAKISTAN,TV-PG,2014,15.0,12.0,2016.0,1,SEASONS,"INTERNATIONAL TV SHOWS, ROMANTIC TV SHOWS, TV DRAMAS"
s7920,MOVIE,SAEED MIRZA: THE LEFTIST SUFI,"KIREET KHURANA, PADMAKUMAR NARASIMHAMURTHY",SAEED AKHTAR MIRZA,INDIA,TV-MA,2016,1.0,5.0,2017.0,61,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s7921,MOVIE,SAFETY NOT GUARANTEED,COLIN TREVORROW,"AUBREY PLAZA, MARK DUPLASS, JAKE JOHNSON, MARY LYNN RAJSKUB, JEFF GARLIN, KRISTEN BELL, JENICA BERGERE, KARAN SONI",UNITED STATES,R,2012,13.0,8.0,2020.0,86,MIN,"COMEDIES, INDEPENDENT MOVIES, ROMANTIC MOVIES"
s7922,MOVIE,SAHEB BIBI GOLAAM,PRATIM D. GUPTA,"ANJAN DUTT, SWASTIKA MUKHERJEE, RITWICK CHAKRABORTY, PARNO MITTRA, BIKRAM CHATTERJEE, SOHAG SEN, SUMANTA MUKHERJEE, ARUN MUKHOPADHYAY",INDIA,TV-MA,2016,1.0,1.0,2017.0,118,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s7923,MOVIE,SAIRAT,NAGRAJ MANJULE,"RINKU RAJGURU, AKASH THOSAR, ARBAZ SHAIKH, TANAJI GALGUNDE, SURESH VISHWAKARMA",INDIA,TV-14,2016,1.0,4.0,2018.0,173,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s7924,MOVIE,SAKHI,SANJAY SOORKAR,"ASHOK SARAF, SONALI KULKARNI, SUBODH BHAVE, USHA NADKARNI, RAGHAVENDRA KADKOL, PUSHKAR SHROTRI, LOKESH GUPTE, SANTOSH JUVEKAR, JYOTI JOSHI, KISHOR MAHABOLE",INDIA,TV-PG,2007,15.0,2.0,2018.0,152,MIN,"DRAMAS, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s7925,MOVIE,SALEM: HIS SISTER'S FATHER,MOHAMED HAMDY,"MOHAMED RAGAB, HOREYA FARGHALY, AYTEN AMER, MOHAMED AL SHAKANKEERY, REEM AL BAROUDI, BADRIA TOLBA, HESHAM ISMAIL, MAHER ESSAM, HASSAN ABDULFATTAH, ALIAA AL-HUSSEINI",EGYPT,TV-14,2014,22.0,6.0,2019.0,99,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s7926,MOVIE,SAMANTARAL,PARTHA CHAKRABORTY,"RIDDHI SEN, PARAMBRATA CHATTERJEE, SOUMITRA CHATTERJEE, APARAJITA ADHYA, TANUSREE CHAKRABORTY, KUSHAL CHAKRABORTY, ANINDYA BANERJEE, SURANGANA BANERJEE",INDIA,TV-MA,2017,15.0,9.0,2018.0,110,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s7927,MOVIE,SAMARPPANAM,K. GOPINATHAN,"VIRGINIA RODRIGUEZ, ANIL NEDUMANGAD, SANTHOSH KEEZHATTOOR, INDRANS, P. BALACHANDRAN, RENJI PANICKER, GOPALAN",INDIA,TV-PG,2017,1.0,3.0,2018.0,116,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s7928,MOVIE,SAMEER ABU ALNEEL,AMR ARAFA,"AHMED MEKKY, NICOLE SABA, MOHAMED LOTFY, HUSSIEN EL IMAM, DINA EL-SHERBINY, SAID TARABEEK, ALAA MORSY, EDWARD FOUAD, ABDALAH MISHRIF, YOUSSEF EID",EGYPT,TV-14,2013,6.0,6.0,2019.0,107,MIN,"COMEDIES, INTERNATIONAL MOVIES"
s7929,MOVIE,SAMSON,"BRUCE MACDONALD, GABRIEL SABLOFF","TAYLOR JAMES, BILLY ZANE, LINDSAY WAGNER, CAITLIN LEAHY, RUTGER HAUER, JACKSON RATHBONE, BRANDON AURET, FRANCES SHOLTO-DOUGLAS, GREG KRIEK","SOUTH AFRICA, UNITED STATES",PG-13,2018,14.0,12.0,2018.0,109,MIN,"ACTION & ADVENTURE, DRAMAS, FAITH & SPIRITUALITY"
s7930,MOVIE,SAMUDRI LOOTERE,ANIRBAN MAJUMDER,"SONAL KAUSHAL, RUPA BHIMANI, JULIE TEJWANI, SABINA MALIK, JIGNA BHARADHWAJ, RAJESH KAWA",N/S,TV-Y,2018,18.0,6.0,2019.0,65,MIN,CHILDREN & FAMILY MOVIES
s7931,MOVIE,SAN PIETRO,JOHN HUSTON,N/S,UNITED STATES,TV-14,1945,31.0,3.0,2017.0,32,MIN,"CLASSIC MOVIES, DOCUMENTARIES"
s7932,MOVIE,SANAI CHOUGHADE,RAJEEV PATIL,"SHREYAS TALPADE, SUBODH BHAVE, SAI TAMHANKAR, SANTOSH JUVEKAR, TUSHAR DALVI, BHARTI AACHAREKAR",INDIA,TV-14,2008,1.0,1.0,2018.0,122,MIN,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES"
s7933,MOVIE,SANGAM,RAJ KAPOOR,"RAJ KAPOOR, VYJAYANTHIMALA, RAJENDRA KUMAR, LALITA PAWAR, ACHALA SACHDEV, HARI SHIVDASANI, RAJ MEHRA, IFTEKHAR",INDIA,TV-14,1964,31.0,12.0,2019.0,228,MIN,"CLASSIC MOVIES, DRAMAS, INTERNATIONAL MOVIES"
s7934,MOVIE,SANTA CLAWS,GLENN MILLER,"NICOLA LAMBO, EVAN BOYMEL, JOHN P. FOWLER, ERICA DUKE, EZRA JAMES COLBERT",UNITED STATES,TV-PG,2014,17.0,11.0,2017.0,86,MIN,"CHILDREN & FAMILY MOVIES, COMEDIES"
s7935,MOVIE,SANTA'S APPRENTICE,LUC VINCIGUERRA,"JULIE GAYET, JEAN-PIERRE MARIELLE, LORÀNT DEUTSCH, BRUNO SALOMONE, PIERRE-FRANÇOIS MARTIN-LAVAL, DIDIER BRICE, BENOÎT ALLEMANE, NATHAN SIMONY, DANIELA DUSPARA, MAX CULLEN","AUSTRALIA, FRANCE, IRELAND",TV-G,2010,20.0,12.0,2015.0,72,MIN,CHILDREN & FAMILY MOVIES
s7936,MOVIE,SARAH'S KEY,GILLES PAQUET-BRENNER,"AIDAN QUINN, KRISTIN SCOTT THOMAS, FRÉDÉRIC PIERROT, MICHEL DUCHAUSSOY, DOMINIQUE FROT, NIELS ARESTRUP, MÉLUSINE MAYANCE, GISÈLE CASADESUS, NATASHA MASHKEVICH",FRANCE,PG-13,2010,21.0,9.0,2019.0,102,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s7937,MOVIE,SARDAAR JI,ROHIT JUGRAJ,"DILJIT DOSANJH, NEERU BAJWA, MANDY TAKHAR, JASWINDER BHALLA, ALI KAZMI, ANITA KAILEY, DAMAN SINGH, SANJU SALONKI, AMRIT PAL, JATINDER LALL, AVY RANDHAWA",CANADA,TV-14,2015,1.0,12.0,2017.0,140,MIN,"COMEDIES, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s7938,MOVIE,SARDAARJI 2,ROHIT JUGRAJ,"JASWINDER BHALLA, SONAM BAJWA, DILJIT DOSANJH, MONICA GILL","AUSTRALIA, INDIA",TV-PG,2016,15.0,10.0,2017.0,145,MIN,"ACTION & ADVENTURE, COMEDIES, INTERNATIONAL MOVIES"
s7939,MOVIE,SARIVAR SARI,GAJENDRA AHIRE,"MADHURA VELANKAR, MOHAN JOSHI, NINA KULKARNI, MANASI SALVI, MILIND GUNAJI, SHREYAS TALPADE, BHARAT JADHAV",INDIA,TV-14,2005,15.0,2.0,2018.0,126,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s7940,MOVIE,SARVOPARI PALAKKARAN,VENUGOPAN,"ANOOP MENON, ALENCIER LEY LOPEZ, BALU VARGHESE, APARNA BALAMURALI, ANU SITHARA, GAYATHRI ARUN, NANDU, CHALI PALA",INDIA,TV-14,2017,1.0,7.0,2018.0,133,MIN,"DRAMAS, INTERNATIONAL MOVIES"
s7941,MOVIE,SAT SRI AKAL,KAMAL SAHANI,"KIMI VERMA, MANPREET SINGH, ARUN BALI, DOLLY MINHAS, AVTAR GILL, MANMEET SINGH, NEELU KOHLI, VIVEK SHAQ, NIRMAL RISHI, POOJA TANDON",INDIA,TV-14,2008,30.0,1.0,2019.0,141,MIN,"DRAMAS, FAITH & SPIRITUALITY, INTERNATIONAL MOVIES"
s7942,MOVIE,SATAN & ADAM,V. SCOTT BALCEREK,"STERLING MAGEE, ADAM GUSSOW",UNITED STATES,TV-MA,2018,1.0,6.0,2019.0,78,MIN,"DOCUMENTARIES, MUSIC & MUSICALS"
s7943,TV SHOW,SATRANGI,N/S,DEEPALI SAHAY,N/S,TV-PG,2014,1.0,4.0,2017.0,1,SEASONS,"DOCUSERIES, INTERNATIONAL TV SHOWS"
s7944,MOVIE,SATRANGI RE,ADITYA SARPOTDAR,"AMRUTA KHANVILKAR, VIDYADHAR JOSHI, SUBODH BHAVE",INDIA,TV-14,2012,15.0,3.0,2018.0,150,MIN,"DRAMAS, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s7945,MOVIE,SATTE PE SATTA,RAJ N. SIPPY,"AMITABH BACHCHAN, HEMA MALINI, AMJAD KHAN, SACHIN, SHAKTI KAPOOR, RANJEETA KAUR, PAINTAL, RANJEET",INDIA,TV-14,1982,31.0,12.0,2019.0,153,MIN,"COMEDIES, CULT MOVIES, DRAMAS"
s7946,MOVIE,SATURDAY CHURCH,DAMON CARDASIS,"LUKA KAIN, REGINA TAYLOR, MARGOT BINGHAM, MARQUIS RODRIGUEZ, MJ RODRIGUEZ, INDYA MOORE, ALEXIA GARCIA, KATE BORNSTEIN, PETER KIM, JAYLIN FLETCHER",UNITED STATES,TV-MA,2017,6.0,10.0,2020.0,83,MIN,"DRAMAS, LGBTQ MOVIES"
s7947,MOVIE,SAVAGE DOG,JESSE V. JOHNSON,"SCOTT ADKINS, JUJU CHAN, MARKO ZAROR, VLADIMIR KULICH, CHARLES FATHY, MATTHEW MARSDEN, KEITH DAVID, LUKE MASSY",UNITED STATES,TV-MA,2017,1.0,11.0,2017.0,95,MIN,"ACTION & ADVENTURE, INDEPENDENT MOVIES"
s7948,MOVIE,SAVAGE RAGHDA,MAHMOUD KARIM,"RAMEZ GALAL, RIHAM HAGAG, BAYYUMI FUAD, ENTESSAR, AHMED FATHY, MOHAMMED THARWAT",EGYPT,TV-MA,2018,13.0,6.0,2019.0,93,MIN,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s7949,TV SHOW,SAVE OUR SHELTER,N/S,"ROCKY KANAKA, ROB NORTH",UNITED STATES,TV-G,2015,18.0,8.0,2018.0,1,SEASONS,REALITY TV
s7950,MOVIE,SAVING MR. BANKS,JOHN LEE HANCOCK,"EMMA THOMPSON, TOM HANKS, PAUL GIAMATTI, JASON SCHWARTZMAN, COLIN FARRELL, BRADLEY WHITFORD, ANNIE BUCKLEY, RUTH WILSON, B.J. NOVAK, RACHEL GRIFFITHS, KATHY BAKER, MELANIE PAXSON, ANDY MCPHEE, JERRY HAUCK, MIA SERAFINO, MICHELLE ARTHUR, DEMETRIUS GROSSE, STEVEN CABRAL, DAVID ROSS PATERSON, RONAN VIBERT, LUKE BAINES, DENDRIE TAYLOR, LAURA WADDELL, PAUL TASSONE","UNITED STATES, UNITED KINGDOM, AUSTRALIA",PG-13,2013,2.0,3.0,2019.0,126,MIN,"COMEDIES, DRAMAS"
s7951,MOVIE,SAVING ZOË,JEFFREY G. HUNT,"LAURA MARANO, VANESSA MARANO, CHRISTOPHER TAVAREZ, GIORGIA WHIGHAM, MICHAEL PROVOST, NATHANIEL BUZOLIC, KEN JEONG, ANNIE JACOB, EVAN CASTELLOE, WHITNEY GOIN, JASON DAVIS",UNITED STATES,R,2019,15.0,1.0,2020.0,95,MIN,DRAMAS
s7952,MOVIE,SAY WHEN,LYNN SHELTON,"KEIRA KNIGHTLEY, CHLOË GRACE MORETZ, SAM ROCKWELL, KAITLYN DEVER, JEFF GARLIN, ELLIE KEMPER, MARK WEBBER, DANIEL ZOVATTO, KEVIN SEAL, ERNIE JOSEPH, LOUIS HOBSON, DYLAN ARNOLD, MARI NELSON, SEAN NELSON, OMAR SILVA, AARON WASHINGTON, SARA COATES, GRETCHEN MOL, BASIL HARRIS",UNITED STATES,R,2014,19.0,7.0,2018.0,99,MIN,"COMEDIES, DRAMAS, INDEPENDENT MOVIES"
s7953,MOVIE,SCALES: MERMAIDS ARE REAL,KEVAN PETERSON,"EMMY PERRY, MORGAN FAIRCHILD, ELISABETH RÖHM, NIKKI HAHN, JACK DYLAN GRAZER, STEPHEN SNEDDEN, NOREE VICTORIA, STERLING SULIEMAN",UNITED STATES,PG,2017,23.0,1.0,2020.0,93,MIN,CHILDREN & FAMILY MOVIES
s7954,TV SHOW,SCANDAL,N/S,"KERRY WASHINGTON, COLUMBUS SHORT, DARBY STANCHFIELD, KATIE LOWES, GUILLERMO DÍAZ, JOSHUA MALINA, JEFF PERRY, BELLAMY YOUNG, TONY GOLDWYN, SCOTT FOLEY",UNITED STATES,TV-14,2018,0.0,0.0,0.0,7,SEASONS,"CRIME TV SHOWS, TV DRAMAS"
s7955,MOVIE,SCANDAL IN SORRENTO,DINO RISI,"VITTORIO DE SICA, SOPHIA LOREN, LEA PADOVANI, ANTONIO CIFARIELLO, TINA PICA, MARIO CAROTENUTO, YOKA BERRETTY, VIRGILIO RIENTO, CLARA CRISPO, PASQUALE MISIANO","ITALY, FRANCE",TV-PG,1955,13.0,11.0,2020.0,93,MIN,"CLASSIC MOVIES, COMEDIES, INDEPENDENT MOVIES"
s7956,MOVIE,SCARY MOVIE,KEENEN IVORY WAYANS,"ANNA FARIS, JON ABRAHAMS, SHANNON ELIZABETH, SHAWN WAYANS, REGINA HALL, MARLON WAYANS, LOCHLYN MUNRO, CHERI OTERI, CARMEN ELECTRA, DAVE SHERIDAN, KURT FULLER, RICK DUCOMMUN, JAMES VAN DER BEEK, KEENEN IVORY WAYANS, MARISSA JARET WINOKUR, DAN JOFFRE",UNITED STATES,R,2000,1.0,1.0,2020.0,88,MIN,"COMEDIES, HORROR MOVIES"
s7957,MOVIE,SCARY MOVIE 5,MALCOLM D. LEE,"SIMON REX, ASHLEY TISDALE, CHARLIE SHEEN, LINDSAY LOHAN, GRACIE WHITTON, AVA KOLKER, ERICA ASH, LIDIA PORTO, KATRINA BOWDEN, TERRY CREWS",UNITED STATES,PG-13,2013,12.0,8.0,2020.0,88,MIN,"COMEDIES, HORROR MOVIES"
s7958,MOVIE,SCHINDLER'S LIST,STEVEN SPIELBERG,"LIAM NEESON, BEN KINGSLEY, RALPH FIENNES, CAROLINE GOODALL, JONATHAN SAGALL, EMBETH DAVIDTZ, MAŁGORZATA GEBEL, SHMULIK LEVY, MARK IVANIR, BEATRICE MACOLA, FRIEDRICH VON THUN, ANDRZEJ SEWERYN",UNITED STATES,R,1993,1.0,4.0,2018.0,195,MIN,"CLASSIC MOVIES, DRAMAS"
s7959,MOVIE,SCHOOL DAZE,SPIKE LEE,"LAURENCE FISHBURNE, GIANCARLO ESPOSITO, TISHA CAMPBELL-MARTIN, KYME, JOE SENECA, ELLEN HOLLY, ART EVANS, OSSIE DAVIS, BILL NUNN, JAMES BOND III",UNITED STATES,R,1988,1.0,11.0,2020.0,120,MIN,"COMEDIES, DRAMAS"
s7960,MOVIE,SCOOBY-DOO ON ZOMBIE ISLAND,"HIROSHI AOYAMA, KAZUMI FUKUSHIMA, JIM STENSTRUM","SCOTT INNES, BILLY WEST, MARY KAY BERGMAN, FRANK WELKER, B.J. WARD, ADRIENNE BARBEAU, TARA STRONG, CAM CLARKE, MARK HAMILL",UNITED STATES,TV-PG,1998,15.0,12.0,2019.0,77,MIN,CHILDREN & FAMILY MOVIES
s7961,MOVIE,SCOTT PILGRIM VS. THE WORLD,EDGAR WRIGHT,"MICHAEL CERA, MARY ELIZABETH WINSTEAD, KIERAN CULKIN, CHRIS EVANS, ANNA KENDRICK, BRIE LARSON, ALISON PILL, AUBREY PLAZA, BRANDON ROUTH, JASON SCHWARTZMAN, MARK WEBBER, MAE WHITMAN, JOHNNY SIMMONS, ELLEN WONG","UNITED STATES, UNITED KINGDOM, CANADA, JAPAN",PG-13,2010,16.0,9.0,2018.0,112,MIN,"ACTION & ADVENTURE, COMEDIES, CULT MOVIES"
s7962,MOVIE,SCREAM 2,WES CRAVEN,"NEVE CAMPBELL, DAVID ARQUETTE, COURTENEY COX, SARAH MICHELLE GELLAR, JAMIE KENNEDY, LAURIE METCALF, ELISE NEAL, JERRY O'CONNELL, TIMOTHY OLYPHANT, JADA PINKETT SMITH, LIEV SCHREIBER, LEWIS ARQUETTE, DUANE MARTIN, REBECCA GAYHEART, PORTIA DE ROSSI, OMAR EPPS, TORI SPELLING, HEATHER GRAHAM, JOSHUA JACKSON, LUKE WILSON",UNITED STATES,R,1997,1.0,10.0,2019.0,121,MIN,HORROR MOVIES
s7963,MOVIE,SCREAM 3,WES CRAVEN,"DAVID ARQUETTE, NEVE CAMPBELL, COURTENEY COX, PATRICK DEMPSEY, SCOTT FOLEY, LANCE HENRIKSEN, MATT KEESLAR, JENNY MCCARTHY, EMILY MORTIMER, PARKER POSEY, DEON RICHMOND, KELLY RUTHERFORD, LIEV SCHREIBER, PATRICK WARBURTON, JAMIE KENNEDY",UNITED STATES,R,2000,1.0,7.0,2019.0,117,MIN,HORROR MOVIES
s7964,MOVIE,SEAL TEAM SIX: THE RAID ON OSAMA BIN LADEN,JOHN STOCKWELL,"CAM GIGANDET, ANSON MOUNT, FREDDY RODRÍGUEZ, XZIBIT, KATHLEEN ROBERTSON, ROBERT KNEPPER, EDDIE KAYE THOMAS, KENNETH MILLER, WILLIAM FICHTNER, JENNY GABRIELLE, MO GALLINI",UNITED STATES,TV-MA,2012,1.0,1.0,2020.0,90,MIN,ACTION & ADVENTURE
s7965,MOVIE,SEARCHING FOR BOBBY FISCHER,STEVEN ZAILLIAN,"MAX POMERANC, JOE MANTEGNA, JOAN ALLEN, BEN KINGSLEY, LAURENCE FISHBURNE, WILLIAM H. MACY, LAURA LINNEY, DAVID PAYMER, MICHAEL NIRENBERG, ROBERT STEPHENS",UNITED STATES,PG,1993,7.0,12.0,2020.0,110,MIN,"CHILDREN & FAMILY MOVIES, CLASSIC MOVIES, DRAMAS"
s7966,MOVIE,SEARCHING FOR SUGAR MAN,MALIK BENDJELLOUL,RODRIGUEZ,"SWEDEN, UNITED KINGDOM, FINLAND",PG-13,2012,1.0,12.0,2019.0,86,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s7967,MOVIE,SEASON OF THE WITCH,DOMINIC SENA,"NICOLAS CAGE, RON PERLMAN, CHRISTOPHER LEE, STEPHEN CAMPBELL MOORE, STEPHEN GRAHAM, ULRICH THOMSEN, CLAIRE FOY, ROBERT SHEEHAN, KEVIN REES, ANDREW HEFLER",UNITED STATES,PG-13,2011,26.0,4.0,2019.0,95,MIN,"ACTION & ADVENTURE, SCI-FI & FANTASY"
s7968,MOVIE,SECRET,JAY CHOU,"JAY CHOU, LUN-MEI KWAI, ANTHONY WONG CHAU-SANG, KAI-XUAN TSENG, DEVON SONG, JUN LANG HUANG, ZHAN YUHAO","HONG KONG, TAIWAN",TV-PG,2007,1.0,7.0,2018.0,101,MIN,"DRAMAS, INTERNATIONAL MOVIES, MUSIC & MUSICALS"
s7969,TV SHOW,SECRET AFFAIR,N/S,"HEE-AE KIM, AH-IN YOO, HYE-JIN SHIM, HYUK-KWON PARK, HYE-EUN KIM, SOO-JIN KYUNG, YONG-GUN KIM, CHANG-WAN KIM, TAE-HWAN CHOI, KAN-HIE LEE",SOUTH KOREA,TV-14,2014,22.0,5.0,2017.0,1,SEASONS,"INTERNATIONAL TV SHOWS, KOREAN TV SHOWS, ROMANTIC TV SHOWS"
s7970,MOVIE,SECRET IN THEIR EYES,BILLY RAY,"CHIWETEL EJIOFOR, NICOLE KIDMAN, JULIA ROBERTS, DEAN NORRIS, MICHAEL KELLY, JOE COLE, ZOE GRAHAM, ALFRED MOLINA","UNITED STATES, UNITED KINGDOM, SPAIN, SOUTH KOREA",PG-13,2015,1.0,4.0,2018.0,111,MIN,"DRAMAS, THRILLERS"
s7971,MOVIE,SECRETS OF ALTHORP - THE SPENCERS,KASIA USCINSKA,SAMUEL WEST,UNITED STATES,TV-PG,2013,22.0,4.0,2017.0,54,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s7972,MOVIE,SECRETS OF CHATSWORTH,SUSANNAH WARD,SAMUEL WEST,UNITED STATES,TV-PG,2013,22.0,2.0,2017.0,54,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s7973,MOVIE,SECRETS OF HENRY VIII'S PALACE: HAMPTON COURT,SAM TAPLIN,SAMUEL WEST,UNITED STATES,TV-PG,2013,22.0,2.0,2017.0,54,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s7974,MOVIE,SECRETS OF HER MAJESTY'S SECRET SERVICE,KASIA USCINSKA,SAMUEL WEST,UNITED KINGDOM,TV-PG,2014,22.0,2.0,2017.0,55,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s7975,MOVIE,SECRETS OF HIGHCLERE CASTLE,VICKY MATTHEWS,SAMUEL WEST,UNITED STATES,TV-PG,2013,22.0,2.0,2017.0,54,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s7976,MOVIE,SECRETS OF SCOTLAND YARD,SUSANNAH WARD,SAMUEL WEST,UNITED KINGDOM,TV-14,2013,22.0,4.0,2017.0,55,MIN,DOCUMENTARIES
s7977,MOVIE,SECRETS OF SELFRIDGES,SAM TAPLIN,SAMUEL WEST,UNITED STATES,TV-PG,2014,22.0,4.0,2017.0,55,MIN,DOCUMENTARIES
s7978,MOVIE,SECRETS OF THE TOWER OF LONDON,VICKY MATTHEWS,SAMUEL WEST,UNITED KINGDOM,TV-PG,2013,22.0,2.0,2017.0,55,MIN,DOCUMENTARIES
s7979,MOVIE,SECRETS OF UNDERGROUND LONDON,"VICKY MATTHEWS, GARETH SACALA",SAMUEL WEST,UNITED KINGDOM,TV-PG,2014,22.0,4.0,2017.0,55,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s7980,MOVIE,SECRETS OF WESTMINSTER,LOUISE WARDLE,SAMUEL WEST,"UNITED STATES, UNITED KINGDOM",TV-PG,2014,22.0,4.0,2017.0,55,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES"
s7981,MOVIE,SEN KIMSIN?,OZAN AÇIKTAN,"TOLGA ÇEVIK, KÖKSAL ENGÜR, PELIN KÖRMÜKÇÜ, TOPRAK SERGEN, ZEYNEP ÖZDER",TURKEY,TV-14,2012,10.0,3.0,2017.0,102,MIN,"COMEDIES, INTERNATIONAL MOVIES"
s7982,MOVIE,SENNA,ASIF KAPADIA,"AYRTON SENNA, ALAIN PROST, FRANK WILLIAMS","UNITED KINGDOM, FRANCE, UNITED STATES",PG-13,2010,1.0,10.0,2019.0,106,MIN,"DOCUMENTARIES, INTERNATIONAL MOVIES, SPORTS MOVIES"
s7983,TV SHOW,SENSITIVE SKIN,N/S,"KIM CATTRALL, DON MCKELLAR, NICOLAS WRIGHT, JOANNA GLEASON, COLM FEORE, CLÉ BENNETT, BOB MARTIN, ELLIOTT GOULD",CANADA,TV-MA,2016,0.0,0.0,0.0,1,SEASONS,TV COMEDIES
s7984,MOVIE,"SEPTIEMBRE, UN LLANTO EN SILENCIO",KENNETH MÜLLER,"SAÚL LISAZO, MARIO ZARAGOZA, JUAN PABLO OLYSLAGER, COSTANZA ANDRADE",GUATEMALA,TV-MA,2017,10.0,3.0,2018.0,69,MIN,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES"
s7985,TV SHOW,SERVANT OF THE PEOPLE,N/S,"VLADIMIR ZELENSKIY, NATALYA SUMSKAYA, VIKTOR SARAYKIN, STANISLAV BOKLAN, EKATERINA KISTEN, ANNA KOSHMAL, YELENA KRAVETS, ALEKSANDR PIKALOV, EVGENIY KOSHEVOY, YURI KRAPOV",UKRAINE,TV-14,2015,1.0,3.0,2017.0,1,SEASONS,"INTERNATIONAL TV SHOWS, TV COMEDIES"
s7986,MOVIE,SET UP,MIKE GUNTHER,"50 CENT, RYAN PHILLIPPE, BRUCE WILLIS, RORY MARKHAM, JENNA DEWAN, BRETT GRANSTAFF, RANDY COUTURE, SUSIE ABROMEIT, RON TURNER, JAMES REMAR",UNITED STATES,R,2011,10.0,1.0,2020.0,85,MIN,ACTION & ADVENTURE
s7987,MOVIE,SEX AND THE CITY 2,MICHAEL PATRICK KING,"SARAH JESSICA PARKER, KIM CATTRALL, CYNTHIA NIXON, KRISTIN DAVIS, CHRIS NOTH, JOHN CORBETT, DAVID EIGENBERG, EVAN HANDLER, JASON LEWIS, WILLIE GARSON, MARIO CANTONE",UNITED STATES,R,2010,1.0,1.0,2021.0,146,MIN,"COMEDIES, DRAMAS, ROMANTIC MOVIES"
s7988,MOVIE,SEX AND THE CITY: THE MOVIE,MICHAEL PATRICK KING,"SARAH JESSICA PARKER, KIM CATTRALL, KRISTIN DAVIS, CYNTHIA NIXON, CHRIS NOTH, CANDICE BERGEN, JENNIFER HUDSON, DAVID EIGENBERG, EVAN HANDLER, JASON LEWIS, MARIO CANTONE, LYNN COHEN",UNITED STATES,R,2008,1.0,1.0,2021.0,145,MIN,"COMEDIES, DRAMAS, ROMANTIC MOVIES"
s7989,MOVIE,SEX DOLL,SYLVIE VERHEYDE,"HAFSIA HERZI, ASH STYMEST, KAROLE ROCHER, PAUL HAMY, IRA MAX, LINDSAY KARAMOH, MYRIAM DJELJELI","UNITED KINGDOM, FRANCE",NR,2016,10.0,7.0,2017.0,103,MIN,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES"
s7990,MOVIE,"SEXO, PUDOR Y LAGRIMAS",ANTONIO SERRANO,"DEMIÁN BICHIR, SUSANA ZABALETA, JORGE SALINAS, CECILIA SUÁREZ, VICTOR HUGGO MARTIN, MÓNICA DIONNE, ANGÉLICA ARAGÓN, LAURA ALMELA",MEXICO,R,1999,15.0,12.0,2017.0,111,MIN,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES"
s7991,MOVIE,SGT. WILL GARDNER,MAX MARTINI,"MAX MARTINI, OMARI HARDWICK, LILY RABE, ELISABETH RÖHM, ROBERT PATRICK, DERMOT MULRONEY, GARY SINISE, JOBETH WILLIAMS, LUIS BORDONADA, LEO MARTINI",UNITED STATES,TV-MA,2019,19.0,5.0,2019.0,125,MIN,DRAMAS
